Season,Draft position,Team,Player,Position type,Player ID,Simple Position,G,GS,MP,FG,FGA,FG%,3PM,3PA,3P%,2PM,2PA,2P%,eFG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2007,5,BOS,Jeff Green,Lottery,201145,Forward,59.45454545,22.14285714,19.19090909,2.728571429,6.206493506,0.434701299,0.325974026,0.994805195,0.23887013,2.406493506,5.211688312,0.454766234,0.461415584,1.3,0.69325974,1.855844156,1.206493506,2.488311688,3.68961039,0.981818182,0.590909091,0.462337662,1.074025974,1.893506494,7.072727273,11.94805195,0.165753247,0.496402597,0.296103896,6.932467532,14.71038961,10.77272727,7.985714286,1.562337662,1.820779221,13.35064935,18.92207792,0.572727273,1.092207792,1.65974026,0.050272727,-2.361038961,-0.387012987,-2.749350649,0.103896104
2007,6,MIL,Yi Jianlian,Lottery,201146,Forward,59.45454545,22.14285714,19.19090909,2.728571429,6.206493506,0.434701299,0.325974026,0.994805195,0.23887013,2.406493506,5.211688312,0.454766234,0.461415584,1.3,0.69325974,1.855844156,1.206493506,2.488311688,3.68961039,0.981818182,0.590909091,0.462337662,1.074025974,1.893506494,7.072727273,11.94805195,0.165753247,0.496402597,0.296103896,6.932467532,14.71038961,10.77272727,7.985714286,1.562337662,1.820779221,13.35064935,18.92207792,0.572727273,1.092207792,1.65974026,0.050272727,-2.361038961,-0.387012987,-2.749350649,0.103896104
2007,7,MIN,Corey Brewer,Lottery,201147,Forward,59.45454545,22.14285714,19.19090909,2.728571429,6.206493506,0.434701299,0.325974026,0.994805195,0.23887013,2.406493506,5.211688312,0.454766234,0.461415584,1.3,0.69325974,1.855844156,1.206493506,2.488311688,3.68961039,0.981818182,0.590909091,0.462337662,1.074025974,1.893506494,7.072727273,11.94805195,0.165753247,0.496402597,0.296103896,6.932467532,14.71038961,10.77272727,7.985714286,1.562337662,1.820779221,13.35064935,18.92207792,0.572727273,1.092207792,1.65974026,0.050272727,-2.361038961,-0.387012987,-2.749350649,0.103896104
2007,8,CHA,Brandan Wright,Lottery,201148,Forward,59.45454545,22.14285714,19.19090909,2.728571429,6.206493506,0.434701299,0.325974026,0.994805195,0.23887013,2.406493506,5.211688312,0.454766234,0.461415584,1.3,0.69325974,1.855844156,1.206493506,2.488311688,3.68961039,0.981818182,0.590909091,0.462337662,1.074025974,1.893506494,7.072727273,11.94805195,0.165753247,0.496402597,0.296103896,6.932467532,14.71038961,10.77272727,7.985714286,1.562337662,1.820779221,13.35064935,18.92207792,0.572727273,1.092207792,1.65974026,0.050272727,-2.361038961,-0.387012987,-2.749350649,0.103896104
2007,9,CHI,Joakim Noah,Lottery,201149,Big,52.89189189,16.7027027,14.64864865,1.937837838,4.132432432,0.464459459,0.018918919,0.064864865,0.07127027,1.918918919,4.054054054,0.467540541,0.466081081,1.051351351,0.611459459,1.610810811,1.351351351,2.410810811,3.754054054,0.513513514,0.356756757,0.691891892,0.913513514,2.056756757,4.959459459,11.71351351,0.012675676,0.500972973,0.424324324,10.28378378,18.36756757,14.25945946,5.205405405,1.202702703,3.791891892,16.94054054,17.1027027,0.418918919,1.024324324,1.435135135,0.058810811,-3.783783784,0.427027027,-3.356756757,-0.037837838
2007,10,SAC,Spencer Hawes,Lottery,201150,Forward,59.45454545,22.14285714,19.19090909,2.728571429,6.206493506,0.434701299,0.325974026,0.994805195,0.23887013,2.406493506,5.211688312,0.454766234,0.461415584,1.3,0.69325974,1.855844156,1.206493506,2.488311688,3.68961039,0.981818182,0.590909091,0.462337662,1.074025974,1.893506494,7.072727273,11.94805195,0.165753247,0.496402597,0.296103896,6.932467532,14.71038961,10.77272727,7.985714286,1.562337662,1.820779221,13.35064935,18.92207792,0.572727273,1.092207792,1.65974026,0.050272727,-2.361038961,-0.387012987,-2.749350649,0.103896104
2007,11,ATL,Acie Law,Lottery,201151,Guard,66,33.54237288,23.47457627,3.333898305,8.094915254,0.406067797,0.761016949,2.177966102,0.315440678,2.583050847,5.922033898,0.430864407,0.451474576,1.7,0.764745763,2.189830508,0.577966102,1.998305085,2.56440678,2.988135593,0.83220339,0.2,1.628813559,1.898305085,9.111864407,11.95084746,0.269152542,0.495779661,0.273016949,2.786440678,9.63220339,6.166101695,19.31694915,1.772881356,0.652542373,15.31016949,20.10338983,0.683050847,1.006779661,1.689830508,0.041694915,-1.144067797,-1.408474576,-2.559322034,0.171186441
2007,12,PHI,Thaddeus Young,Lottery,201152,Forward,59.45454545,22.14285714,19.19090909,2.728571429,6.206493506,0.434701299,0.325974026,0.994805195,0.23887013,2.406493506,5.211688312,0.454766234,0.461415584,1.3,0.69325974,1.855844156,1.206493506,2.488311688,3.68961039,0.981818182,0.590909091,0.462337662,1.074025974,1.893506494,7.072727273,11.94805195,0.165753247,0.496402597,0.296103896,6.932467532,14.71038961,10.77272727,7.985714286,1.562337662,1.820779221,13.35064935,18.92207792,0.572727273,1.092207792,1.65974026,0.050272727,-2.361038961,-0.387012987,-2.749350649,0.103896104
2007,13,NOK,Julian Wright,Lottery,201153,Forward,59.45454545,22.14285714,19.19090909,2.728571429,6.206493506,0.434701299,0.325974026,0.994805195,0.23887013,2.406493506,5.211688312,0.454766234,0.461415584,1.3,0.69325974,1.855844156,1.206493506,2.488311688,3.68961039,0.981818182,0.590909091,0.462337662,1.074025974,1.893506494,7.072727273,11.94805195,0.165753247,0.496402597,0.296103896,6.932467532,14.71038961,10.77272727,7.985714286,1.562337662,1.820779221,13.35064935,18.92207792,0.572727273,1.092207792,1.65974026,0.050272727,-2.361038961,-0.387012987,-2.749350649,0.103896104
2007,14,LAC,Al Thornton,Lottery,201154,Forward,59.45454545,22.14285714,19.19090909,2.728571429,6.206493506,0.434701299,0.325974026,0.994805195,0.23887013,2.406493506,5.211688312,0.454766234,0.461415584,1.3,0.69325974,1.855844156,1.206493506,2.488311688,3.68961039,0.981818182,0.590909091,0.462337662,1.074025974,1.893506494,7.072727273,11.94805195,0.165753247,0.496402597,0.296103896,6.932467532,14.71038961,10.77272727,7.985714286,1.562337662,1.820779221,13.35064935,18.92207792,0.572727273,1.092207792,1.65974026,0.050272727,-2.361038961,-0.387012987,-2.749350649,0.103896104
2007,15,DET,Rodney Stuckey,Lottery,201155,Guard,66,33.54237288,23.47457627,3.333898305,8.094915254,0.406067797,0.761016949,2.177966102,0.315440678,2.583050847,5.922033898,0.430864407,0.451474576,1.7,0.764745763,2.189830508,0.577966102,1.998305085,2.56440678,2.988135593,0.83220339,0.2,1.628813559,1.898305085,9.111864407,11.95084746,0.269152542,0.495779661,0.273016949,2.786440678,9.63220339,6.166101695,19.31694915,1.772881356,0.652542373,15.31016949,20.10338983,0.683050847,1.006779661,1.689830508,0.041694915,-1.144067797,-1.408474576,-2.559322034,0.171186441
2007,16,WAS,Nick Young,Late 1st round,201156,Guard,49.80645161,10.25806452,14.22365591,1.868817204,4.605376344,0.390903226,0.449462366,1.402150538,0.281225806,1.419354839,3.215053763,0.426774194,0.436655914,0.821505376,0.741053763,1.095698925,0.407526882,1.215053763,1.621505376,1.555913978,0.539784946,0.111827957,0.977419355,1.33655914,5.007526882,9.923655914,0.296322581,0.47572043,0.248548387,3.538709677,9.687096774,6.617204301,16.62903226,1.91827957,0.703225806,16.34408602,19.80322581,0.129032258,0.688172043,0.809677419,0.020569892,-2.610752688,-1.231182796,-3.84516129,-0.093548387
2007,17,NJN,Sean Williams,Late 1st round,201157,Big,48.3030303,11.54545455,12.21818182,1.539393939,3.263636364,0.445151515,0.006060606,0.024242424,0.095787879,1.533333333,3.23030303,0.447030303,0.445727273,0.809090909,0.592818182,1.321212121,1.157575758,1.957575758,3.133333333,0.372727273,0.296969697,0.660606061,0.684848485,1.845454545,3.893939394,11.15151515,0.006666667,0.492818182,0.410757576,10.81818182,18.88181818,14.83333333,4.681818182,1.193939394,3.881818182,16.88181818,17.47878788,0.375757576,0.881818182,1.254545455,0.058151515,-4.412121212,0.366666667,-4.060606061,0.003030303
2007,18,GSW,Marco Belinelli,Late 1st round,201158,Guard,49.80645161,10.25806452,14.22365591,1.868817204,4.605376344,0.390903226,0.449462366,1.402150538,0.281225806,1.419354839,3.215053763,0.426774194,0.436655914,0.821505376,0.741053763,1.095698925,0.407526882,1.215053763,1.621505376,1.555913978,0.539784946,0.111827957,0.977419355,1.33655914,5.007526882,9.923655914,0.296322581,0.47572043,0.248548387,3.538709677,9.687096774,6.617204301,16.62903226,1.91827957,0.703225806,16.34408602,19.80322581,0.129032258,0.688172043,0.809677419,0.020569892,-2.610752688,-1.231182796,-3.84516129,-0.093548387
2007,19,LAL,Javaris Crittenton,Late 1st round,201159,Guard,49.80645161,10.25806452,14.22365591,1.868817204,4.605376344,0.390903226,0.449462366,1.402150538,0.281225806,1.419354839,3.215053763,0.426774194,0.436655914,0.821505376,0.741053763,1.095698925,0.407526882,1.215053763,1.621505376,1.555913978,0.539784946,0.111827957,0.977419355,1.33655914,5.007526882,9.923655914,0.296322581,0.47572043,0.248548387,3.538709677,9.687096774,6.617204301,16.62903226,1.91827957,0.703225806,16.34408602,19.80322581,0.129032258,0.688172043,0.809677419,0.020569892,-2.610752688,-1.231182796,-3.84516129,-0.093548387
2007,20,MIA,Jason Smith,Late 1st round,201160,Big,48.3030303,11.54545455,12.21818182,1.539393939,3.263636364,0.445151515,0.006060606,0.024242424,0.095787879,1.533333333,3.23030303,0.447030303,0.445727273,0.809090909,0.592818182,1.321212121,1.157575758,1.957575758,3.133333333,0.372727273,0.296969697,0.660606061,0.684848485,1.845454545,3.893939394,11.15151515,0.006666667,0.492818182,0.410757576,10.81818182,18.88181818,14.83333333,4.681818182,1.193939394,3.881818182,16.88181818,17.47878788,0.375757576,0.881818182,1.254545455,0.058151515,-4.412121212,0.366666667,-4.060606061,0.003030303
2007,21,PHI,Daequan Cook,Late 1st round,201161,Guard,49.80645161,10.25806452,14.22365591,1.868817204,4.605376344,0.390903226,0.449462366,1.402150538,0.281225806,1.419354839,3.215053763,0.426774194,0.436655914,0.821505376,0.741053763,1.095698925,0.407526882,1.215053763,1.621505376,1.555913978,0.539784946,0.111827957,0.977419355,1.33655914,5.007526882,9.923655914,0.296322581,0.47572043,0.248548387,3.538709677,9.687096774,6.617204301,16.62903226,1.91827957,0.703225806,16.34408602,19.80322581,0.129032258,0.688172043,0.809677419,0.020569892,-2.610752688,-1.231182796,-3.84516129,-0.093548387
2007,22,CHA,Jared Dudley,Late 1st round,201162,Guard,49.80645161,10.25806452,14.22365591,1.868817204,4.605376344,0.390903226,0.449462366,1.402150538,0.281225806,1.419354839,3.215053763,0.426774194,0.436655914,0.821505376,0.741053763,1.095698925,0.407526882,1.215053763,1.621505376,1.555913978,0.539784946,0.111827957,0.977419355,1.33655914,5.007526882,9.923655914,0.296322581,0.47572043,0.248548387,3.538709677,9.687096774,6.617204301,16.62903226,1.91827957,0.703225806,16.34408602,19.80322581,0.129032258,0.688172043,0.809677419,0.020569892,-2.610752688,-1.231182796,-3.84516129,-0.093548387
2007,23,NYK,Wilson Chandler,Late 1st round,201163,Forward,49.375,11.81944444,13.39861111,1.786111111,4.077777778,0.435291667,0.2125,0.690277778,0.186486111,1.580555556,3.391666667,0.459694444,0.459708333,0.723611111,0.640763889,1.069444444,0.870833333,1.794444444,2.670833333,0.626388889,0.405555556,0.356944444,0.6625,1.475,4.508333333,11.3,0.163680556,0.487416667,0.271847222,7.75,15.12638889,11.43611111,7.304166667,1.608333333,1.833333333,13.20833333,18.46944444,0.388888889,0.745833333,1.127777778,0.049083333,-3.029166667,-0.638888889,-3.663888889,-0.011111111
2007,24,PHO,Rudy Fernandez,Late 1st round,201164,Guard,49.80645161,10.25806452,14.22365591,1.868817204,4.605376344,0.390903226,0.449462366,1.402150538,0.281225806,1.419354839,3.215053763,0.426774194,0.436655914,0.821505376,0.741053763,1.095698925,0.407526882,1.215053763,1.621505376,1.555913978,0.539784946,0.111827957,0.977419355,1.33655914,5.007526882,9.923655914,0.296322581,0.47572043,0.248548387,3.538709677,9.687096774,6.617204301,16.62903226,1.91827957,0.703225806,16.34408602,19.80322581,0.129032258,0.688172043,0.809677419,0.020569892,-2.610752688,-1.231182796,-3.84516129,-0.093548387
2007,25,UTA,Morris Almond,Late 1st round,201165,Guard,49.80645161,10.25806452,14.22365591,1.868817204,4.605376344,0.390903226,0.449462366,1.402150538,0.281225806,1.419354839,3.215053763,0.426774194,0.436655914,0.821505376,0.741053763,1.095698925,0.407526882,1.215053763,1.621505376,1.555913978,0.539784946,0.111827957,0.977419355,1.33655914,5.007526882,9.923655914,0.296322581,0.47572043,0.248548387,3.538709677,9.687096774,6.617204301,16.62903226,1.91827957,0.703225806,16.34408602,19.80322581,0.129032258,0.688172043,0.809677419,0.020569892,-2.610752688,-1.231182796,-3.84516129,-0.093548387
2007,26,HOU,Aaron Brooks,Late 1st round,201166,Guard,49.80645161,10.25806452,14.22365591,1.868817204,4.605376344,0.390903226,0.449462366,1.402150538,0.281225806,1.419354839,3.215053763,0.426774194,0.436655914,0.821505376,0.741053763,1.095698925,0.407526882,1.215053763,1.621505376,1.555913978,0.539784946,0.111827957,0.977419355,1.33655914,5.007526882,9.923655914,0.296322581,0.47572043,0.248548387,3.538709677,9.687096774,6.617204301,16.62903226,1.91827957,0.703225806,16.34408602,19.80322581,0.129032258,0.688172043,0.809677419,0.020569892,-2.610752688,-1.231182796,-3.84516129,-0.093548387
2007,27,DET,Arron Afflalo,Late 1st round,201167,Guard,49.80645161,10.25806452,14.22365591,1.868817204,4.605376344,0.390903226,0.449462366,1.402150538,0.281225806,1.419354839,3.215053763,0.426774194,0.436655914,0.821505376,0.741053763,1.095698925,0.407526882,1.215053763,1.621505376,1.555913978,0.539784946,0.111827957,0.977419355,1.33655914,5.007526882,9.923655914,0.296322581,0.47572043,0.248548387,3.538709677,9.687096774,6.617204301,16.62903226,1.91827957,0.703225806,16.34408602,19.80322581,0.129032258,0.688172043,0.809677419,0.020569892,-2.610752688,-1.231182796,-3.84516129,-0.093548387
2007,28,SAS,Tiago Splitter,Late 1st round,201168,Big,48.3030303,11.54545455,12.21818182,1.539393939,3.263636364,0.445151515,0.006060606,0.024242424,0.095787879,1.533333333,3.23030303,0.447030303,0.445727273,0.809090909,0.592818182,1.321212121,1.157575758,1.957575758,3.133333333,0.372727273,0.296969697,0.660606061,0.684848485,1.845454545,3.893939394,11.15151515,0.006666667,0.492818182,0.410757576,10.81818182,18.88181818,14.83333333,4.681818182,1.193939394,3.881818182,16.88181818,17.47878788,0.375757576,0.881818182,1.254545455,0.058151515,-4.412121212,0.366666667,-4.060606061,0.003030303
2007,29,PHO,Alando Tucker,Late 1st round,201169,Forward,49.375,11.81944444,13.39861111,1.786111111,4.077777778,0.435291667,0.2125,0.690277778,0.186486111,1.580555556,3.391666667,0.459694444,0.459708333,0.723611111,0.640763889,1.069444444,0.870833333,1.794444444,2.670833333,0.626388889,0.405555556,0.356944444,0.6625,1.475,4.508333333,11.3,0.163680556,0.487416667,0.271847222,7.75,15.12638889,11.43611111,7.304166667,1.608333333,1.833333333,13.20833333,18.46944444,0.388888889,0.745833333,1.127777778,0.049083333,-3.029166667,-0.638888889,-3.663888889,-0.011111111
2007,30,PHI,Petteri Koponen,Late 1st round,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2007,31,SEA,Carl Landry,2nd round,201171,Forward,37.125,7.052083333,11.26666667,1.436458333,3.259375,0.427395833,0.157291667,0.542708333,0.152552083,1.283333333,2.713541667,0.451291667,0.448052083,0.679166667,0.6306875,0.982291667,0.763541667,1.470833333,2.244791667,0.54375,0.336458333,0.24375,0.544791667,1.261458333,3.709375,10.884375,0.150583333,0.483739583,0.324614583,7.789583333,14.79375,11.26666667,7.5125,1.484375,1.652083333,12.89791667,17.61979167,0.344791667,0.53125,0.877083333,0.051552083,-3.160416667,-0.758333333,-3.930208333,0.032291667
2007,32,BOS,Gabe Pruitt,2nd round,201172,Guard,37.62626263,5.919191919,12.01010101,1.506060606,3.841414141,0.384838384,0.373737374,1.160606061,0.272030303,1.135353535,2.680808081,0.41530303,0.429373737,0.667676768,0.695828283,0.895959596,0.341414141,1.016161616,1.346464646,1.317171717,0.432323232,0.102020202,0.825252525,1.06969697,4.046464646,9.103030303,0.294212121,0.466222222,0.239050505,3.513131313,10.12222222,6.809090909,16.66464646,1.881818182,0.635353535,17.05555556,19.99191919,0.026262626,0.390909091,0.42020202,-0.001575758,-3.419191919,-1.670707071,-5.095959596,-0.174747475
2007,33,SAS,Marcus Williams,2nd round,200766,Guard,37.62626263,5.919191919,12.01010101,1.506060606,3.841414141,0.384838384,0.373737374,1.160606061,0.272030303,1.135353535,2.680808081,0.41530303,0.429373737,0.667676768,0.695828283,0.895959596,0.341414141,1.016161616,1.346464646,1.317171717,0.432323232,0.102020202,0.825252525,1.06969697,4.046464646,9.103030303,0.294212121,0.466222222,0.239050505,3.513131313,10.12222222,6.809090909,16.66464646,1.881818182,0.635353535,17.05555556,19.99191919,0.026262626,0.390909091,0.42020202,-0.001575758,-3.419191919,-1.670707071,-5.095959596,-0.174747475
2007,34,DAL,Nick Fazekas,2nd round,201174,Forward,37.125,7.052083333,11.26666667,1.436458333,3.259375,0.427395833,0.157291667,0.542708333,0.152552083,1.283333333,2.713541667,0.451291667,0.448052083,0.679166667,0.6306875,0.982291667,0.763541667,1.470833333,2.244791667,0.54375,0.336458333,0.24375,0.544791667,1.261458333,3.709375,10.884375,0.150583333,0.483739583,0.324614583,7.789583333,14.79375,11.26666667,7.5125,1.484375,1.652083333,12.89791667,17.61979167,0.344791667,0.53125,0.877083333,0.051552083,-3.160416667,-0.758333333,-3.930208333,0.032291667
2007,35,SEA,Glen Davis,2nd round,201175,Forward,37.125,7.052083333,11.26666667,1.436458333,3.259375,0.427395833,0.157291667,0.542708333,0.152552083,1.283333333,2.713541667,0.451291667,0.448052083,0.679166667,0.6306875,0.982291667,0.763541667,1.470833333,2.244791667,0.54375,0.336458333,0.24375,0.544791667,1.261458333,3.709375,10.884375,0.150583333,0.483739583,0.324614583,7.789583333,14.79375,11.26666667,7.5125,1.484375,1.652083333,12.89791667,17.61979167,0.344791667,0.53125,0.877083333,0.051552083,-3.160416667,-0.758333333,-3.930208333,0.032291667
2007,36,GSW,Jermareo Davidson,2nd round,201176,Forward,37.125,7.052083333,11.26666667,1.436458333,3.259375,0.427395833,0.157291667,0.542708333,0.152552083,1.283333333,2.713541667,0.451291667,0.448052083,0.679166667,0.6306875,0.982291667,0.763541667,1.470833333,2.244791667,0.54375,0.336458333,0.24375,0.544791667,1.261458333,3.709375,10.884375,0.150583333,0.483739583,0.324614583,7.789583333,14.79375,11.26666667,7.5125,1.484375,1.652083333,12.89791667,17.61979167,0.344791667,0.53125,0.877083333,0.051552083,-3.160416667,-0.758333333,-3.930208333,0.032291667
2007,37,POR,Josh McRoberts,2nd round,201177,Forward,37.125,7.052083333,11.26666667,1.436458333,3.259375,0.427395833,0.157291667,0.542708333,0.152552083,1.283333333,2.713541667,0.451291667,0.448052083,0.679166667,0.6306875,0.982291667,0.763541667,1.470833333,2.244791667,0.54375,0.336458333,0.24375,0.544791667,1.261458333,3.709375,10.884375,0.150583333,0.483739583,0.324614583,7.789583333,14.79375,11.26666667,7.5125,1.484375,1.652083333,12.89791667,17.61979167,0.344791667,0.53125,0.877083333,0.051552083,-3.160416667,-0.758333333,-3.930208333,0.032291667
2007,38,PHI,Kyrylo Fesenko,2nd round,201178,Big,30.41860465,4.325581395,8.151162791,0.876744186,1.962790698,0.391232558,0.01627907,0.055813953,0.017627907,0.860465116,1.904651163,0.396581395,0.393697674,0.48372093,0.448581395,0.837209302,0.762790698,1.176744186,1.930232558,0.209302326,0.188372093,0.31627907,0.455813953,1.337209302,2.241860465,7.441860465,0.024116279,0.415976744,0.432930233,10.29302326,16.10465116,13.18604651,3.923255814,1.386046512,2.760465116,15.6255814,14.81162791,0.125581395,0.295348837,0.423255814,0.014883721,-5.355813953,-0.472093023,-5.83255814,-0.155813953
2007,39,MIA,Stanko Barac,2nd round,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2007,40,LAL,Sun Yue,2nd round,201180,Guard,37.62626263,5.919191919,12.01010101,1.506060606,3.841414141,0.384838384,0.373737374,1.160606061,0.272030303,1.135353535,2.680808081,0.41530303,0.429373737,0.667676768,0.695828283,0.895959596,0.341414141,1.016161616,1.346464646,1.317171717,0.432323232,0.102020202,0.825252525,1.06969697,4.046464646,9.103030303,0.294212121,0.466222222,0.239050505,3.513131313,10.12222222,6.809090909,16.66464646,1.881818182,0.635353535,17.05555556,19.99191919,0.026262626,0.390909091,0.42020202,-0.001575758,-3.419191919,-1.670707071,-5.095959596,-0.174747475
2007,41,MIN,Chris Richard,2nd round,201181,Forward,37.125,7.052083333,11.26666667,1.436458333,3.259375,0.427395833,0.157291667,0.542708333,0.152552083,1.283333333,2.713541667,0.451291667,0.448052083,0.679166667,0.6306875,0.982291667,0.763541667,1.470833333,2.244791667,0.54375,0.336458333,0.24375,0.544791667,1.261458333,3.709375,10.884375,0.150583333,0.483739583,0.324614583,7.789583333,14.79375,11.26666667,7.5125,1.484375,1.652083333,12.89791667,17.61979167,0.344791667,0.53125,0.877083333,0.051552083,-3.160416667,-0.758333333,-3.930208333,0.032291667
2007,42,POR,Derrick Byars,2nd round,201182,Forward,37.125,7.052083333,11.26666667,1.436458333,3.259375,0.427395833,0.157291667,0.542708333,0.152552083,1.283333333,2.713541667,0.451291667,0.448052083,0.679166667,0.6306875,0.982291667,0.763541667,1.470833333,2.244791667,0.54375,0.336458333,0.24375,0.544791667,1.261458333,3.709375,10.884375,0.150583333,0.483739583,0.324614583,7.789583333,14.79375,11.26666667,7.5125,1.484375,1.652083333,12.89791667,17.61979167,0.344791667,0.53125,0.877083333,0.051552083,-3.160416667,-0.758333333,-3.930208333,0.032291667
